0.716932 0.0451055 0.695683 1.51277
0.738817 0.0464824 0.672301 1.52994
0.759943 0.0478116 0.648228 1.54775
0.780289 0.0490916 0.62349 1.56628
0.799832 0.0503212 0.59811 1.58558
0.818554 0.051499 0.572117 1.60572
0.836434 0.052624 0.545535 1.62675
0.853455 0.0536949 0.518393 1.64873
0.869599 0.0547106 0.490718 1.67171
0.88485 0.05567 0.462538 1.69571
0.899191 0.0565723 0.433884 1.72071
0.912608 0.0574164 0.404783 1.74663
0.925088 0.0582016 0.375267 1.77324
0.936617 0.0589269 0.345365 1.80011
0.947183 0.0595917 0.315108 1.82641
0.956776 0.0601953 0.284528 1.85054
0.965386 0.060737 0.253655 1.86951
0.973004 0.0612162 0.222521 1.87725
0.979622 0.0616326 0.191159 1.86074
0.985234 0.0619857 0.1596 1.84247
0.989833 0.062275 0.127877 1.77413
0.993415 0.0625004 0.096023 1.6807
0.995976 0.0626615 0.0640702 1.55806
0.997514 0.0627583 0.0320515 1.46388
0.998027 0.0627905 -4.37114e-08 0.0112662
0.0319093 0.00301632 0.999486 1.19795
0.0637859 0.00602954 0.997945 1.21669
0.0955969 0.00903657 0.995379 1.23512
0.12731 0.0120343 0.99179 1.25328
0.158892 0.0150197 0.987182 1.27122
0.19031 0.0179896 0.981559 1.28896
0.221533 0.0209411 0.974928 1.30654
0.252529 0.023871 0.967295 1.324
0.283265 0.0267764 0.958668 1.34136
0.31371 0.0296543 0.949056 1.35866
0.343832 0.0325017 0.938468 1.37592
0.373602 0.0353157 0.926917 1.39317
0.402987 0.0380935 0.914413 1.41045
0.431958 0.0408321 0.900969 1.42777
0.460486 0.0435287 0.886599 1.44516
0.48854 0.0461806 0.871319 1.46266
0.516092 0.0487851 0.855143 1.48029
0.543114 0.0513394 0.838088 1.49808
0.569578 0.0538409 0.820172 1.51604
0.595456 0.0562872 0.801414 1.53422
0.620723 0.0586756 0.781831 1.55263
0.645352 0.0610037 0.761446 1.57129
0.669317 0.0632691 0.740278 1.59023
0.692595 0.0654695 0.718349 1.60946
0.715161 0.0676026 0.695683 1.629
0.736993 0.0696663 0.672301 1.64886
0.758067 0.0716584 0.648228 1.66904
0.778362 0.0735768 0.62349 1.68953
0.797857 0.0754197 0.59811 1.71029
0.816532 0.077185 0.572117 1.73128
0.834369 0.0788711 0.545535 1.7524
0.851348 0.080476 0.518393 1.77352
0.867452 0.0819983 0.490718 1.79441
0.882665 0.0834364 0.462538 1.81474
0.89697 0.0847887 0.433884 1.83402
0.910354 0.0860538 0.404783 1.85146
0.922803 0.0872306 0.375267 1.86585
0.934303 0.0883177 0.345365 1.87526
0.944844 0.089314 0.315108 1.87651
0.954413 0.0902186 0.284528 1.86409
0.963002 0.0910305 0.253655 1.83618
0.970601 0.0917488 0.222521 1.83862
0.977203 0.0923729 0.191159 1.77936
0.982801 0.092902 0.1596 1.71666
0.987388 0.0933357 0.127877 1.63122
0.990962 0.0936735 0.096023 1.56095
0.993517 0.093915 0.0640702 1.36069
0.99505 0.09406 0.0320515 1.42079
0.995562 0.0941083 -4.37114e-08 0.0112642
0.0317988 0.00401713 0.999486 1.2042
0.063565 0.00803013 0.997945 1.2289
0.0952659 0.0120349 0.995379 1.25303
0.126869 0.0160273 0.99179 1.27664
0.158341 0.0200032 0.987182 1.2998
0.189651 0.0239585 0.981559 1.32255
0.220766 0.0278893 0.974928 1.34492
0.251654 0.0317914 0.967295 1.36697
0.282284 0.0356608 0.958668 1.38873
0.312624 0.0394935 0.949056 1.41023
0.342642 0.0432857 0.938468 1.43151
0.372308 0.0470334 0.926917 1.4526
0.401592 0.0507328 0.914413 1.47353
0.430462 0.0543801 0.900969 1.49432
0.458891 0.0579714 0.886599 1.515
0.486848 0.0615032 0.871319 1.53559
0.514305 0.0649718 0.855143 1.5561
0.541233 0.0683737 0.838088 1.57656
0.567605 0.0717052 0.820172 1.59697
0.593394 0.0749631 0.801414 1.61734
0.618573 0.078144 0.781831 1.63768
0.643117 0.0812446 0.761446 1.65797
0.667 0.0842616 0.740278 1.6782
0.690197 0.0871921 0.718349 1.69836
0.712685 0.0900331 0.695683 1.7184
0.734441 0.0927814 0.672301 1.73825
0.755442 0.0954345 0.648228 1.75786
0.775667 0.0979895 0.62349 1.77708
0.795094 0.100444 0.59811 1.79578
0.813705 0.102795 0.572117 1.81373
0.83148 0.10504 0.545535 1.83063
0.8484 0.107178 0.518393 1.84606
0.864448 0.109205 0.490718 1.85942
0.879608 0.11112 0.462538 1.86988
0.893864 0.112921 0.433884 1.8762
0.907202 0.114606 0.404783 1.87656
0.919608 0.116173 0.375267 1.86816
0.931068 0.117621 0.345365 1.84655
0.941572 0.118948 0.315108 1.84156
0.951108 0.120153 0.284528 1.83466
0.959667 0.121234 0.253655 1.78631
0.96724 0.122191 0.222521 1.70996
0.973819 0.123022 0.191159 1.68735
0.979398 0.123727 0.1596 1.65625
0.983969 0.124304 0.127877 1.56493
0.98753 0.124754 0.096023 1.42477
0.990076 0.125076 0.0640702 1.46246
0.991605 0.125269 0.0320515 1.2616
0.992115 0.125333 -4.37114e-08 0.0112633
0.031657 0.00501397 0.999486 1.21038
0.0632814 0.0100228 0.997945 1.24089
0.0948408 0.0150213 0.995379 1.2705
0.126303 0.0200044 0.99179 1.29928
0.157635 0.0249669 0.987182 1.3273
0.188805 0.0299038 0.981559 1.35462
0.219781 0.0348099 0.974928 1.3813
0.250532 0.0396803 0.967295 1.40739
0.281025 0.0445099 0.958668 1.43292
0.311229 0.0492938 0.949056 1.45796
0.341113 0.054027 0.938468 1.48252
0.370647 0.0587047 0.926917 1.50665
0.3998 0.0633221 0.914413 1.53037
0.428542 0.0678744 0.900969 1.5537
0.456844 0.0723569 0.886599 1.57666
0.484676 0.0767651 0.871319 1.59927
0.51201 0.0810945 0.855143 1.62153
0.538818 0.0853405 0.838088 1.64344
0.565073 0.0894988 0.820172 1.66499
0.590747 0.0935651 0.801414 1.68617
0.615814 0.0975353 0.781831 1.70694
0.640248 0.101405 0.761446 1.72728
0.664024 0.105171 0.740278 1.74711
0.687118 0.108829 0.718349 1.76636
0.709505 0.112375 0.695683 1.78493
0.731164 0.115805 0.672301 1.80267
0.752071 0.119116 0.648228 1.8194
0.772206 0.122305 0.62349 1.83488
0.791547 0.125369 0.59811 1.84877
0.810075 0.128303 0.572117 1.86064
0.82777 0.131106 0.545535 1.86992
0.844615 0.133774 0.518393 1.87578
0.860591 0.136304 0.490718 1.87712
0.875684 0.138695 0.462538 1.87233
0.889876 0.140943 0.433884 1.8591
0.903155 0.143046 0.404783 1.83392
0.915505 0.145002 0.375267 1.84242
0.926914 0.146809 0.345365 1.83329
0.937371 0.148465 0.315108 1.79465
0.946865 0.149969 0.284528 1.70461
0.955386 0.151318 0.253655 1.71432
0.962925 0.152512 0.222521 1.64134
0.969475 0.15355 0.191159 1.66167
0.975028 0.154429 0.1596 1.56994
0.979579 0.15515 0.127877 1.46491
0.983124 0.155712 0.096023 1.4054
0.985659 0.156113 0.0640702 1.48397
0.987181 0.156354 0.0320515 1.11939
0.987688 0.156434 -4.37114e-08 0.0112627
0.0314839 0.00600587 0.999486 1.21648
0.0629354 0.0120056 0.997945 1.25267
0.0943222 0.0179929 0.995379 1.28754
0.125612 0.0239618 0.99179 1.3212
0.156773 0.029906 0.987182 1.35373
0.187773 0.0358196 0.981559 1.38523
0.218579 0.0416963 0.974928 1.41574
0.249162 0.0475301 0.967295 1.44535
0.279488 0.0533152 0.958668 1.4741
0.309527 0.0590454 0.949056 1.50205
0.339248 0.064715 0.938468 1.52922
0.36862 0.070318 0.926917 1.55567
0.397614 0.0758488 0.914413 1.58141
0.426198 0.0813017 0.900969 1.60646
0.454345 0.086671 0.886599 1.63084
0.482026 0.0919513 0.871319 1.65454
0.50921 0.0971371 0.855143 1.67756
0.535872 0.102223 0.838088 1.69989
0.561983 0.107204 0.820172 1.72148
0.587516 0.112075 0.801414 1.74231
0.612446 0.11683 0.781831 1.7623
0.636747 0.121466 0.761446 1.78136
0.660393 0.125977 0.740278 1.7994
0.68336 0.130358 0.718349 1.81626
0.705625 0.134605 0.695683 1.83176
0.727166 0.138714 0.672301 1.84565
0.747959 0.142681 0.648228 1.85762
0.767983 0.146501 0.62349 1.86725
0.787218 0.15017 0.59811 1.87401
0.805645 0.153685 0.572117 1.87716
0.823243 0.157042 0.545535 1.87574
0.839996 0.160238 0.518393 1.86839
0.855885 0.163269 0.490718 1.85322
0.870895 0.166132 0.462538 1.83631
0.88501 0.168825 0.433884 1.84247
0.898216 0.171344 0.404783 1.83418
0.910498 0.173687 0.375267 1.80392
0.921846 0.175851 0.345365 1.73885
0.932245 0.177835 0.315108 1.71524
0.941687 0.179636 0.284528 1.69703
0.950161 0.181253 0.253655 1.61771
0.957659 0.182683 0.222521 1.66151
0.964173 0.183926 0.191159 1.57588
0.969696 0.184979 0.1596 1.47231
0.974223 0.185843 0.127877 1.35337
0.977748 0.186515 0.096023 1.46001
0.980269 0.186996 0.0640702 1.42328
0.981783 0.187285 0.0320515 1.00233
0.982287 0.187381 -4.37114e-08 0.0112623
0.0312797 0.00699184 0.999486 1.22251
0.0625272 0.0139765 0.997945 1.26422
0.0937105 0.0209468 0.995379 1.30414
0.124797 0.0278955 0.99179 1.34239
0.155756 0.0348156 0.987182 1.37911
0.186555 0.0417 0.981559 1.41439
0.217162 0.0485414 0.974928 1.44831
0.247546 0.055333 0.967295 1.48096
0.277675 0.0620678 0.958668 1.5124
0.307519 0.0687387 0.949056 1.54269
0.337048 0.0753391 0.938468 1.57188
0.366229 0.081862 0.926917 1.59999
0.395035 0.0883008 0.914413 1.62707
0.423434 0.0946488 0.900969 1.65312
0.451399 0.1009 0.886599 1.67815
0.4789 0.107047 0.871319 1.70215
0.505908 0.113084 0.855143 1.7251
0.532397 0.119005 0.838088 1.74695
0.558338 0.124803 0.820172 1.76766
0.583706 0.130474 0.801414 1.78715
0.608474 0.13601 0.781831 1.80531
0.632617 0.141407 0.761446 1.82201
0.65611 0.146658 0.740278 1.83707
0.678928 0.151758 0.718349 1.85027
0.701049 0.156703 0.695683 1.86133
0.72245 0.161487 0.672301 1.86986
0.743108 0.166104 0.648228 1.87539
0.763002 0.170551 0.62349 1.87728
0.782113 0.174823 0.59811 1.87471
0.80042 0.178915 0.572117 1.86654
0.817904 0.182823 0.545535 1.85126
0.834548 0.186544 0.518393 1.83658
0.850335 0.190072 0.490718 1.84245
0.865247 0.193406 0.462538 1.83648
0.879271 0.19654 0.433884 1.81358
0.892391 0.199473 0.404783 1.76566
0.904594 0.202201 0.375267 1.70411
0.915867 0.204721 0.345365 1.71522
0.926199 0.20703 0.315108 1.67467
0.93558 0.209127 0.284528 1.63513
0.943999 0.211009 0.253655 1.6601
0.951449 0.212674 0.222521 1.58267
0.95792 0.214121 0.191159 1.46763
0.963407 0.215347 0.1596 1.38754
0.967905 0.216352 0.127877 1.40355
0.971407 0.217135 0.096023 1.49241
0.973912 0.217695 0.0640702 1.34516
0.975415 0.218031 0.0320515 0.906457
0.975917 0.218143 -4.37114e-08 0.011262
0.0310446 0.0079709 0.999486 1.22846
0.0620573 0.0159336 0.997945 1.27553
0.0930063 0.02388 0.995379 1.32028
0.12386 0.0318018 0.99179 1.36287
0.154586 0.0396909 0.987182 1.40345
0.185153 0.0475392 0.981559 1.44214
0.21553 0.0553387 0.974928 1.47906
0.245686 0.0630813 0.967295 1.5143
0.275589 0.0707591 0.958668 1.54795
0.305209 0.0783642 0.949056 1.58007
0.334515 0.0858888 0.938468 1.61072
0.363477 0.0933251 0.926917 1.63994
0.392066 0.100666 0.914413 1.66774
0.420253 0.107903 0.900969 1.69416
0.448007 0.115029 0.886599 1.71917
0.475301 0.122037 0.871319 1.74277
0.502106 0.128919 0.855143 1.76491
0.528396 0.135669 0.838088 1.78554
0.554143 0.14228 0.820172 1.80456
0.57932 0.148744 0.801414 1.82187
0.603902 0.155056 0.781831 1.83731
0.627863 0.161208 0.761446 1.85068
0.651179 0.167194 0.740278 1.86174
0.673826 0.173009 0.718349 1.87015
0.695781 0.178646 0.695683 1.87551
0.717021 0.1841 0.672301 1.87728
0.737524 0.189364 0.648228 1.87475
0.757269 0.194434 0.62349 1.86701
0.776236 0.199303 0.59811 1.85282
0.794405 0.203969 0.572117 1.83515
0.811758 0.208424 0.545535 1.84214
0.828277 0.212665 0.518393 1.83928
0.843945 0.216688 0.490718 1.82299
0.858745 0.220488 0.462538 1.78791
0.872663 0.224062 0.433884 1.72565
0.885685 0.227405 0.404783 1.71462
0.897796 0.230515 0.375267 1.70749
0.908985 0.233388 0.345365 1.6536
0.919239 0.236021 0.315108 1.64439
0.92855 0.238411 0.284528 1.65891
0.936906 0.240556 0.253655 1.59017
0.944299 0.242455 0.222521 1.45737
0.950722 0.244104 0.191159 1.43819
0.956168 0.245502 0.1596 1.3912
0.960631 0.246648 0.127877 1.45637
0.964107 0.247541 0.096023 1.47018
0.966593 0.248179 0.0640702 1.26715
0.968086 0.248562 0.0320515 0.827219
0.968583 0.24869 -4.37114e-08 0.0112618
0.0307789 0.00894211 0.999486 1.23432
0.0615262 0.017875 0.997945 1.28661
0.0922103 0.0267896 0.995379 1.33598
0.1228 0.0356766 0.99179 1.38263
0.153263 0.044527 0.987182 1.42676
0.183568 0.0533316 0.981559 1.46852
0.213685 0.0620814 0.974928 1.50806
0.243583 0.0707674 0.967295 1.54548
0.27323 0.0793807 0.958668 1.5809
0.302596 0.0879124 0.949056 1.61438
0.331652 0.0963538 0.938468 1.64599
0.360367 0.104696 0.926917 1.67579
0.388711 0.112931 0.914413 1.70379
0.416656 0.12105 0.900969 1.73
0.444173 0.129044 0.886599 1.75442
0.471233 0.136906 0.871319 1.77701
0.497809 0.144627 0.855143 1.79772
0.523874 0.152199 0.838088 1.81645
0.5494 0.159615 0.820172 1.83308
0.574362 0.166868 0.801414 1.84746
0.598733 0.173948 0.781831 1.85938
0.62249 0.18085 0.761446 1.86857
0.645606 0.187566 0.740278 1.87467
0.66806 0.194089 0.718349 1.87724
0.689826 0.200413 0.695683 1.8757
0.710884 0.206531 0.672301 1.86929
0.731212 0.212437 0.648228 1.85704
0.750788 0.218124 0.62349 1.83763
0.769592 0.223587 0.59811 1.84089
0.787606 0.228821 0.572117 1.84161
0.804811 0.233819 0.545535 1.83142
0.821188 0.238577 0.518393 1.80662
0.836722 0.24309 0.490718 1.76171
0.851396 0.247353 0.462538 1.70129
0.865195 0.251362 0.433884 1.71675
0.878105 0.255113 0.404783 1.69782
0.890112 0.258602 0.375267 1.63632
0.901205 0.261824 0.345365 1.64929
0.911372 0.264778 0.315108 1.65837
0.920603 0.26746 0.284528 1.59823
0.928887 0.269867 0.253655 1.4438
0.936217 0.271996 0.222521 1.46223
0.942585 0.273846 0.191159 1.33976
0.947984 0.275415 0.1596 1.3989
0.95241 0.276701 0.127877 1.49087
0.955856 0.277702 0.096023 1.42736
0.958321 0.278418 0.0640702 1.19439
0.9598 0.278848 0.0320515 0.76095
0.960294 0.278991 -4.37114e-08 0.0112616
0.0304829 0.00990448 0.999486 1.24009
0.0609344 0.0197988 0.997945 1.29744
0.0913233 0.0296727 0.995379 1.35122
0.121618 0.0395162 0.99179 1.40169
0.151789 0.0493191 0.987182 1.44908
0.181803 0.0590713 0.981559 1.49358
0.21163 0.0687628 0.974928 1.53537
0.24124 0.0783836 0.967295 1.57459
0.270602 0.0879239 0.958668 1.61136
0.299686 0.0973738 0.949056 1.64578
0.328462 0.106724 0.938468 1.67792
0.3569 0.115964 0.926917 1.70783
0.384972 0.125085 0.914413 1.73554
0.412648 0.134077 0.900969 1.76107
0.4399 0.142932 0.886599 1.78437
0.4667 0.15164 0.871319 1.80542
0.493021 0.160192 0.855143 1.82412
0.518835 0.16858 0.838088 1.84037
0.544115 0.176794 0.820172 1.85399
0.568837 0.184826 0.801414 1.86478
0.592974 0.192669 0.781831 1.87244
0.616502 0.200314 0.761446 1.87663
0.639396 0.207752 0.740278 1.87686
0.661633 0.214978 0.718349 1.87254
0.683191 0.221982 0.695683 1.86287
0.704046 0.228758 0.672301 1.84683
0.724178 0.2353 0.648228 1.83779
0.743566 0.241599 0.62349 1.84245
0.76219 0.24765 0.59811 1.83803
0.78003 0.253447 0.572117 1.82192
0.797069 0.258983 0.545535 1.79035
0.813289 0.264254 0.518393 1.73783
0.828673 0.269252 0.490718 1.70976
0.843206 0.273974 0.462538 1.71531
0.856872 0.278415 0.433884 1.68896
0.869658 0.282569 0.404783 1.62368
0.88155 0.286433 0.375267 1.6517
0.892537 0.290003 0.345365 1.6585
0.902606 0.293274 0.315108 1.6067
0.911747 0.296245 0.284528 1.47255
0.919952 0.298911 0.253655 1.47143
0.927212 0.301269 0.222521 1.38366
0.933518 0.303318 0.191159 1.40185
0.938866 0.305056 0.1596 1.45134
0.943248 0.30648 0.127877 1.48689
0.946662 0.307589 0.096023 1.37746
0.949102 0.308382 0.0640702 1.12813
0.950568 0.308858 0.0320515 0.704878
0.951057 0.309017 -4.37114e-08 0.0112615
0.0301567 0.0108571 0.999486 1.24577
0.0602824 0.021703 0.997945 1.30802
0.0903462 0.0325266 0.995379 1.36601
0.120317 0.0433168 0.99179 1.42004
0.150164 0.0540625 0.987182 1.47041
0.179857 0.0647527 0.981559 1.51735
0.209366 0.0753763 0.974928 1.56106
0.238659 0.0859224 0.967295 1.60172
0.267707 0.0963803 0.958668 1.63948
0.296479 0.106739 0.949056 1.67445
0.324947 0.116988 0.938468 1.70671
0.353082 0.127117 0.926917 1.73632
0.380853 0.137115 0.914413 1.76332
0.408233 0.146973 0.900969 1.78771
0.435193 0.156679 0.886599 1.80945
0.461707 0.166225 0.871319 1.82847
0.487746 0.175599 0.855143 1.84468
0.513283 0.184793 0.838088 1.85791
0.538294 0.193798 0.820172 1.86795
0.562751 0.202603 0.801414 1.87451
0.58663 0.2112 0.781831 1.87723
0.609906 0.21958 0.761446 1.87564
0.632555 0.227734 0.740278 1.86909
0.654554 0.235654 0.718349 1.8568
0.675881 0.243332 0.695683 1.8377
0.696513 0.25076 0.672301 1.84071
0.71643 0.257931 0.648228 1.8419
0.73561 0.264836 0.62349 1.83345
0.754035 0.271469 0.59811 1.81276
0.771684 0.277823 0.572117 1.77608
0.788541 0.283892 0.545535 1.71802
0.804587 0.289669 0.518393 1.71376
0.819807 0.295149 0.490718 1.71286
0.834184 0.300325 0.462538 1.6822
0.847704 0.305192 0.433884 1.6158
0.860353 0.309746 0.404783 1.65253
0.872118 0.313982 0.375267 1.65918
0.882987 0.317895 0.345365 1.61539
0.892948 0.321481 0.315108 1.50341
0.901992 0.324737 0.284528 1.47128
0.910109 0.327659 0.253655 1.42949
0.917291 0.330245 0.222521 1.37023
0.92353 0.332491 0.191159 1.3964
0.92882 0.334396 0.1596 1.48607
0.933156 0.335957 0.127877 1.46436
0.936533 0.337173 0.096023 1.32628
0.938948 0.338042 0.0640702 1.06832
0.940397 0.338564 0.0320515 0.656926
0.940881 0.338738 -4.37114e-08 0.0112614
0.0298008 0.011799 0.999486 1.25134
0.059571 0.0235858 0.997945 1.31835
0.08928 0.0353484 0.995379 1.38034
0.118897 0.0470747 0.99179 1.4377
0.148392 0.0587526 0.987182 1.49078
0.177735 0.0703702 0.981559 1.53986
0.206895 0.0819154 0.974928 1.58519
0.235842 0.0933765 0.967295 1.62697
0.264547 0.104742 0.958668 1.66538
0.29298 0.115999 0.949056 1.70054
0.321112 0.127137 0.938468 1.73256
0.348914 0.138145 0.926917 1.76151
0.376358 0.149011 0.914413 1.78741
0.403415 0.159723 0.900969 1.81027
0.430057 0.170272 0.886599 1.83003
0.456258 0.180645 0.871319 1.84661
0.481989 0.190833 0.855143 1.85987
0.507226 0.200825 0.838088 1.86959
0.531941 0.21061 0.820172 1.87551
0.556109 0.220179 0.801414 1.87726
0.579706 0.229522 0.781831 1.87436
0.602708 0.238629 0.761446 1.86618
0.62509 0.24749 0.740278 1.85192
0.646829 0.256098 0.718349 1.83515
0.667904 0.264442 0.695683 1.84193
0.688293 0.272515 0.672301 1.84057
0.707975 0.280307 0.648228 1.82919
0.726929 0.287811 0.62349 1.8052
0.745136 0.29502 0.59811 1.76496
0.762577 0.301926 0.572117 1.70326
0.779235 0.308521 0.545535 1.71549
0.795092 0.314799 0.518393 1.7107
0.810132 0.320754 0.490718 1.67804
0.824339 0.326379 0.462538 1.61241
0.8377 0.331669 0.433884 1.65219
0.850199 0.336618 0.404783 1.66015
0.861825 0.341221 0.375267 1.62409
0.872566 0.345473 0.345365 1.53046
0.88241 0.349371 0.315108 1.46451
0.891347 0.352909 0.284528 1.45578
0.899368 0.356085 0.253655 1.33685
0.906465 0.358895 0.222521 1.40481
0.912631 0.361336 0.191159 1.44464
0.917858 0.363406 0.1596 1.49217
0.922143 0.365102 0.127877 1.43295
0.92548 0.366423 0.096023 1.27639
0.927866 0.367368 0.0640702 1.01447
0.929299 0.367935 0.0320515 0.615526
0.929776 0.368125 -4.37114e-08 0.0112613
0.0294155 0.0127292 0.999486 1.25681
0.0588007 0.0254454 0.997945 1.32841
0.0881256 0.0381353 0.995379 1.39421
0.11736 0.0507861 0.99179 1.45468
0.146474 0.0633848 0.987182 1.51022
0.175437 0.0759182 0.981559 1.56117
0.20422 0.0883737 0.974928 1.60782
0.232793 0.100738 0.967295 1.65042
0.261127 0.113 0.958668 1.68917
0.289192 0.125145 0.949056 1.72421
0.31696 0.137161 0.938468 1.75567
0.344403 0.149037 0.926917 1.78362
0.371492 0.160759 0.914413 1.80809
0.398199 0.172316 0.900969 1.82907
0.424497 0.183696 0.886599 1.84649
0.450358 0.194887 0.871319 1.86023
0.475757 0.205879 0.855143 1.87011
0.500667 0.216658 0.838088 1.87587
0.525063 0.227215 0.820172 1.87716
0.548919 0.237538 0.801414 1.87351
0.572211 0.247618 0.781831 1.8643
0.594915 0.257443 0.761446 1.84874
0.617007 0.267003 0.740278 1.83692
0.638466 0.276289 0.718349 1.84234
0.659268 0.285291 0.695683 1.83932
0.679394 0.294 0.672301 1.82603
0.698821 0.302407 0.648228 1.79995
0.717529 0.310503 0.62349 1.75758
0.735501 0.31828 0.59811 1.69928
0.752717 0.32573 0.572117 1.71613
0.769159 0.332845 0.545535 1.70947
0.784811 0.339618 0.518393 1.67656
0.799657 0.346042 0.490718 1.6131
0.813681 0.352111 0.462538 1.65079
0.826868 0.357818 0.433884 1.66114
0.839206 0.363157 0.404783 1.63255
0.850682 0.368123 0.375267 1.55457
0.861284 0.372711 0.345365 1.45244
0.871 0.376916 0.315108 1.46888
0.879822 0.380733 0.284528 1.39665
0.887739 0.384159 0.253655 1.38327
0.894745 0.387191 0.222521 1.39627
0.90083 0.389824 0.191159 1.47932
0.905991 0.392057 0.1596 1.48234
0.91022 0.393887 0.127877 1.39763
0.913514 0.395313 0.096023 1.22894
0.915869 0.396332 0.0640702 0.965974
0.917283 0.396944 0.0320515 0.579479
0.917755 0.397148 -4.37114e-08 0.0112612
0.0290011 0.0136469 0.999486 1.26218
